user_id,username,session_id,timestamp,query_text,content_type,item_id,item_title,item_source,action,duration_seconds,watch_time_seconds,device_type,country,language,mood_tag,inferred_genre,prev_session_minutes,age_group,subscribed_premium
user_0011,Olivia Chen,sess_83ef,2023-11-14T08:47:09.Z,top lofi sleep music ,search,,,SoundCloud,click,,,mobile,US,en,sleep,,-949772,18-24,True
user_0011,Olivia Chen,sess_83ef,2023-11-14T08:39:09.Z,new hiphop happy music youtube,search,,,YouTube,view,,,mobile,US,en,sleep,,-949780,18-24,False
user_0011,Olivia Chen,sess_83ef,2023-11-14T08:40:09.Z,popular country study music youtube,playlist,sp_HJB3NL,Chill Jazz for Workout,Website,click,,,mobile,US,en,,pop,-949779,45-54,False
user_0011,Olivia Chen,sess_83ef,2023-11-14T09:01:09.Z,new rock study music youtube,search,,,Website,view,,,mobile,US,en,workout,country,-949758,18-24,False
user_0011,Olivia Chen,sess_83ef,2023-11-14T09:03:09.Z,best lofi study music spotify,youtube_video,yt_B70O8Z,Chill Pop for Study,YouTube,play,2590,966,mobile,US,en,,,-949756,35-44,False
user_0011,Olivia Chen,sess_83ef,2023-11-14T09:01:09.Z,top edm study music ,search,,,Spotify,view,,,mobile,US,en,party,hiphop,-949758,18-24,False
user_0011,Olivia Chen,sess_2c18,2023-12-26T15:59:01.Z,popular hiphop happy music spotify,search,,,YouTube,click,,,mobile,US,en,,hiphop,60897,55+,False
user_0011,Olivia Chen,sess_2c18,2023-12-26T16:07:01.Z,new classical relax music ,youtube_video,sc_R7G1KR,Chill Edm for Sad,SoundCloud,play,2379,,mobile,US,en,happy,jazz,60905,35-44,False
user_0011,Olivia Chen,sess_2c18,2023-12-26T16:02:01.Z,popular pop relax music spotify,search,,,Website,click,,,desktop,US,en,,pop,60900,25-34,True
user_0011,Olivia Chen,sess_2c18,2023-12-26T16:30:01.Z,popular jazz study music youtube,search,,,SoundCloud,view,,,desktop,US,en,study,,60928,18-24,False
user_0011,Olivia Chen,sess_2c18,2023-12-26T16:14:01.Z,energetic edm workout music ,search,,,Spotify,click,,,desktop,US,en,,,60912,55+,False
user_0011,Olivia Chen,sess_2c18,2023-12-26T16:25:01.Z,new pop sleep music youtube,youtube_video,sp_P4N61J,Chill Rnb for Sad,SoundCloud,play,970,591,mobile,US,en,study,,60923,25-34,False
user_0011,Olivia Chen,sess_2c18,2023-12-26T16:03:01.Z,relaxing jazz workout music youtube,playlist,sp_B5RM17,Awesome Hiphop for Happy,SoundCloud,click,,,mobile,US,en,,,60901,55+,False
user_0011,Olivia Chen,sess_2c18,2023-12-26T16:20:01.Z,new lofi relax music spotify,search,,,SoundCloud,view,,,mobile,US,en,,,60918,45-54,False
user_0011,Olivia Chen,sess_2c18,2023-12-26T16:15:01.Z,energetic edm workout music spotify,playlist,yt_2YBHUP,Awesome Lofi for Happy,YouTube,view,,,mobile,US,en,,classical,60913,25-34,False
user_0011,Olivia Chen,sess_2c18,2023-12-26T16:02:01.Z,best hiphop focus music ,song,sp_U29S01,Best Jazz for Sad,SoundCloud,play,404,70,tablet,US,en,,classical,60900,55+,False
user_0011,Olivia Chen,sess_2c18,2023-12-26T16:23:01.Z,relaxing jazz workout music ,youtube_video,sc_O8IK7F,Epic Hiphop for Happy,Website,skip,2907,1383,desktop,US,en,,rnb,60921,35-44,False
user_0011,Olivia Chen,sess_2c18,2023-12-26T15:56:01.Z,best classical study music ,search,,,YouTube,view,,,mobile,US,en,focus,lofi,60894,18-24,False
user_0011,Olivia Chen,sess_2c18,2023-12-26T16:30:01.Z,energetic indie sleep music youtube,search,,,YouTube,view,,,mobile,US,en,workout,,60928,35-44,False
user_0011,Olivia Chen,sess_2c18,2023-12-26T16:23:01.Z,top lofi party music spotify,search,,,Spotify,click,,,desktop,US,en,sad,,60921,35-44,False
user_0011,Olivia Chen,sess_2c18,2023-12-26T16:11:01.Z,relaxing indie workout music spotify,youtube_video,sc_NQW921,Awesome Rock for Workout,YouTube,skip,1699,1668,mobile,US,en,,,60909,18-24,True
user_0011,Olivia Chen,sess_2c18,2023-12-26T16:05:01.Z,top rock party music spotify,youtube_video,sp_REG5A6,Epic Edm for Party,YouTube,view,1179,,mobile,US,en,study,,60903,35-44,False
user_0011,Olivia Chen,sess_2c18,2023-12-26T16:30:01.Z,top classical workout music spotify,search,,,YouTube,view,,,tablet,US,en,sad,country,60928,18-24,False
user_0011,Olivia Chen,sess_2d7b,2024-01-18T10:27:22.Z,new edm relax music ,search,,,YouTube,click,,,mobile,US,en,,rnb,32757,45-54,False
user_0011,Olivia Chen,sess_2d7b,2024-01-18T10:00:22.Z,energetic pop party music youtube,search,,,Website,click,,,mobile,US,en,,pop,32730,25-34,False
user_0011,Olivia Chen,sess_2d7b,2024-01-18T10:01:22.Z,best jazz workout music spotify,search,,,Spotify,click,,,mobile,US,en,happy,rnb,32731,35-44,False
user_0011,Olivia Chen,sess_2d7b,2024-01-18T10:09:22.Z,new hiphop focus music ,song,sp_2UEREN,Best Pop for Happy,Spotify,skip,404,139,mobile,US,en,,pop,32739,35-44,False
user_0011,Olivia Chen,sess_2d7b,2024-01-18T10:31:22.Z,popular indie sad music ,playlist,yt_X962NZ,Chill Jazz for Happy,Spotify,click,,,desktop,US,en,workout,,32761,25-34,False
user_0011,Olivia Chen,sess_2d7b,2024-01-18T10:26:22.Z,relaxing country sad music ,search,,,SoundCloud,click,,,desktop,US,en,,classical,32756,18-24,False
user_0011,Olivia Chen,sess_2d7b,2024-01-18T10:31:22.Z,best rnb workout music ,song,sp_31OXAW,Epic Rnb for Workout,SoundCloud,view,354,,mobile,US,en,,hiphop,32761,25-34,False
user_0011,Olivia Chen,sess_2d7b,2024-01-18T10:03:22.Z,energetic hiphop study music ,playlist,sc_XJGVP5,Chill Rock for Workout,SoundCloud,view,,,desktop,US,en,happy,,32733,35-44,False
user_0011,Olivia Chen,sess_2d7b,2024-01-18T10:02:22.Z,energetic lofi study music youtube,youtube_video,yt_O3J1XX,Best Edm for Study,SoundCloud,view,2338,,mobile,US,en,workout,,32732,18-24,False
user_0011,Olivia Chen,sess_2d7b,2024-01-18T10:08:22.Z,popular indie relax music ,playlist,sp_CZUX1J,Best Pop for Party,Spotify,click,,,desktop,US,en,study,,32738,18-24,True
user_0011,Olivia Chen,sess_2d7b,2024-01-18T10:16:22.Z,new jazz relax music youtube,playlist,sp_XPLJBK,Chill Classical for Focus,Website,view,,,tablet,US,en,sleep,,32746,45-54,True
user_0011,Olivia Chen,sess_2d7b,2024-01-18T09:59:22.Z,energetic jazz focus music spotify,youtube_video,sp_3R6E8S,Best Country for Party,Website,play,1977,,tablet,US,en,,,32729,25-34,False
user_0011,Olivia Chen,sess_2d7b,2024-01-18T10:29:22.Z,best jazz happy music ,playlist,sp_F6WLTP,Chill Hiphop for Focus,YouTube,view,,,mobile,US,en,focus,,32759,45-54,False
user_0011,Olivia Chen,sess_2d7b,2024-01-18T10:00:22.Z,new rnb sleep music youtube,search,,,SoundCloud,click,,,desktop,US,en,party,,32730,25-34,False
user_0011,Olivia Chen,sess_2d7b,2024-01-18T10:03:22.Z,new lofi sleep music ,playlist,yt_F07WEC,Chill Indie for Happy,SoundCloud,view,,,mobile,US,en,sleep,,32733,45-54,False
user_0011,Olivia Chen,sess_aefa,2025-09-25T14:26:41.Z,top lofi happy music spotify,song,yt_1CRT55,Chill Edm for Sad,Website,view,374,337,desktop,US,en,sad,lofi,887303,45-54,False
user_0011,Olivia Chen,sess_aefa,2025-09-25T14:33:41.Z,top hiphop sleep music spotify,youtube_video,sc_9VSXNB,Awesome Hiphop for Workout,Website,save,1928,,desktop,US,en,happy,,887310,45-54,False
user_0011,Olivia Chen,sess_a292,2025-07-22T05:52:22.Z,popular jazz workout music ,youtube_video,sc_FBY4UH,Epic Classical for Sleep,Spotify,save,1817,,tablet,US,en,,classical,-94121,55+,False
user_0011,Olivia Chen,sess_a292,2025-07-22T05:46:22.Z,top hiphop party music youtube,search,,,YouTube,view,,,mobile,US,en,party,indie,-94127,55+,False
user_0011,Olivia Chen,sess_a292,2025-07-22T05:54:22.Z,relaxing rnb happy music spotify,search,,,YouTube,click,,,desktop,US,en,sleep,,-94119,55+,False
user_0011,Olivia Chen,sess_a292,2025-07-22T05:29:22.Z,energetic jazz sleep music spotify,playlist,yt_PXOEOH,Epic Indie for Focus,SoundCloud,view,,,mobile,US,en,relax,,-94144,55+,False
user_0011,Olivia Chen,sess_a292,2025-07-22T05:28:22.Z,energetic indie sad music ,search,,,Website,view,,,mobile,US,en,relax,jazz,-94145,45-54,False
user_0011,Olivia Chen,sess_a292,2025-07-22T05:42:22.Z,new classical workout music ,playlist,sp_7HQ0UN,Best Classical for Sleep,SoundCloud,view,,,mobile,US,en,,rock,-94131,55+,False
user_0011,Olivia Chen,sess_a292,2025-07-22T05:32:22.Z,relaxing indie study music youtube,playlist,yt_AHK8GR,Chill Pop for Sleep,Website,view,,,tablet,US,en,,,-94141,35-44,False
user_0011,Olivia Chen,sess_a292,2025-07-22T05:42:22.Z,best country sleep music spotify,playlist,sc_G55QXJ,Awesome Pop for Relax,Spotify,view,,,mobile,US,en,,rnb,-94131,55+,True
user_0011,Olivia Chen,sess_a292,2025-07-22T05:53:22.Z,best rock sleep music youtube,youtube_video,yt_P6DQ3U,Awesome Country for Workout,SoundCloud,save,1128,66,mobile,US,en,,pop,-94120,18-24,False
user_0011,Olivia Chen,sess_a292,2025-07-22T05:27:22.Z,energetic hiphop workout music ,youtube_video,sc_YB53OO,Awesome Classical for Sleep,YouTube,save,2810,,mobile,US,en,focus,edm,-94146,55+,False
user_0011,Olivia Chen,sess_a292,2025-07-22T06:04:22.Z,new hiphop sad music youtube,playlist,sc_NE5U2O,Chill Rnb for Sad,Website,view,,,tablet,US,en,,,-94109,25-34,False
user_0011,Olivia Chen,sess_a292,2025-07-22T05:30:22.Z,best edm study music spotify,search,,,SoundCloud,view,,,mobile,US,en,,indie,-94143,35-44,True
user_0011,Olivia Chen,sess_a292,2025-07-22T06:02:22.Z,top hiphop sleep music spotify,search,,,Spotify,view,,,desktop,US,en,study,classical,-94111,45-54,False
user_0011,Olivia Chen,sess_a292,2025-07-22T05:28:22.Z,new classical party music youtube,search,,,Website,click,,,mobile,US,en,,,-94145,35-44,False
user_0011,Olivia Chen,sess_8f95,2025-02-18T19:49:59.Z,top edm happy music spotify,youtube_video,sp_KIJEQY,Epic Rock for Workout,SoundCloud,like,2191,,desktop,US,en,party,rock,-220898,45-54,False
user_0011,Olivia Chen,sess_8f95,2025-02-18T19:55:59.Z,popular rnb happy music spotify,youtube_video,yt_RBG28L,Best Pop for Party,Spotify,play,3519,,mobile,US,en,,,-220892,35-44,False
user_0011,Olivia Chen,sess_8f95,2025-02-18T19:58:59.Z,new hiphop party music spotify,song,yt_RJRH0E,Best Country for Party,SoundCloud,skip,240,,mobile,US,en,relax,,-220889,18-24,False
user_0011,Olivia Chen,sess_8f95,2025-02-18T19:57:59.Z,new rnb focus music spotify,song,sp_WA1U1M,Best Indie for Workout,Website,view,403,,mobile,US,en,happy,,-220890,25-34,False
user_0011,Olivia Chen,sess_d572,2024-09-30T23:30:39.Z,relaxing classical party music spotify,playlist,yt_SQ8MZA,Epic Pop for Party,Website,click,,,mobile,US,en,workout,,-202827,35-44,True
user_0011,Olivia Chen,sess_d572,2024-09-30T22:55:39.Z,top rock party music spotify,song,sp_A4F2EY,Epic Edm for Happy,Spotify,play,163,133,desktop,US,en,workout,pop,-202862,25-34,False
user_0011,Olivia Chen,sess_d572,2024-09-30T23:29:39.Z,best rock happy music ,search,,,Spotify,view,,,tablet,US,en,relax,country,-202828,35-44,False
user_0011,Olivia Chen,sess_d572,2024-09-30T23:08:39.Z,top classical party music ,search,,,Spotify,view,,,mobile,US,en,,,-202849,35-44,False
user_0011,Olivia Chen,sess_d572,2024-09-30T23:15:39.Z,energetic indie relax music spotify,playlist,sc_21TU73,Chill Jazz for Workout,SoundCloud,click,,,tablet,US,en,sleep,jazz,-202842,45-54,False
user_0011,Olivia Chen,sess_d572,2024-09-30T23:02:39.Z,popular lofi study music ,youtube_video,sc_HVA0H3,Awesome Classical for Workout,Website,skip,2640,,mobile,US,en,workout,lofi,-202855,55+,False
user_0011,Olivia Chen,sess_d572,2024-09-30T23:21:39.Z,energetic classical study music ,song,sc_BSWF7B,Best Lofi for Study,Website,skip,334,94,mobile,US,en,happy,,-202836,18-24,False
user_0011,Olivia Chen,sess_d572,2024-09-30T23:10:39.Z,best rock workout music spotify,youtube_video,sp_5SNBVG,Epic Lofi for Focus,YouTube,like,1864,1305,tablet,US,en,sleep,,-202847,45-54,False
user_0011,Olivia Chen,sess_d572,2024-09-30T23:29:39.Z,top hiphop sad music youtube,playlist,sp_B6UU5O,Chill Country for Workout,Website,click,,,mobile,US,en,study,lofi,-202828,45-54,False
user_0011,Olivia Chen,sess_d572,2024-09-30T23:29:39.Z,new rnb workout music spotify,playlist,yt_1OL0H9,Chill Edm for Party,YouTube,click,,,mobile,US,en,happy,lofi,-202828,55+,False
user_0011,Olivia Chen,sess_d572,2024-09-30T22:53:39.Z,relaxing jazz study music spotify,youtube_video,sc_A6UNZC,Awesome Indie for Study,SoundCloud,play,1402,779,mobile,US,en,,classical,-202864,18-24,True
user_0011,Olivia Chen,sess_d572,2024-09-30T22:55:39.Z,new edm sleep music spotify,song,sp_7QXVJV,Best Rock for Focus,Website,play,332,,tablet,US,en,party,,-202862,35-44,False
user_0011,Olivia Chen,sess_d572,2024-09-30T23:05:39.Z,best rnb focus music ,search,,,Spotify,view,,,mobile,US,en,sad,indie,-202852,35-44,True
user_0011,Olivia Chen,sess_d572,2024-09-30T23:21:39.Z,relaxing country sad music ,youtube_video,sp_64CRFX,Awesome Rock for Workout,Website,like,491,454,desktop,US,en,,classical,-202836,55+,False
user_0011,Olivia Chen,sess_d572,2024-09-30T23:07:39.Z,energetic hiphop sleep music ,youtube_video,yt_CPRJLB,Awesome Rnb for Relax,YouTube,play,3432,2182,mobile,US,en,focus,,-202850,55+,False
user_0011,Olivia Chen,sess_d572,2024-09-30T23:20:39.Z,top edm sleep music spotify,song,yt_84GPGD,Best Country for Study,Website,play,375,,mobile,US,en,,,-202837,45-54,True
user_0011,Olivia Chen,sess_d572,2024-09-30T22:54:39.Z,energetic edm study music youtube,song,sc_V4DXKX,Best Indie for Focus,SoundCloud,view,243,232,desktop,US,en,,pop,-202863,25-34,False
user_0011,Olivia Chen,sess_d572,2024-09-30T23:18:39.Z,new rnb party music spotify,youtube_video,sc_TCAKUV,Awesome Jazz for Sleep,Website,play,1511,,mobile,US,en,sad,,-202839,45-54,False
user_0011,Olivia Chen,sess_d572,2024-09-30T23:20:39.Z,energetic jazz happy music spotify,song,sp_IUPMLD,Chill Lofi for Study,SoundCloud,play,271,112,mobile,US,en,workout,country,-202837,25-34,False
user_0011,Olivia Chen,sess_a775,2025-04-16T17:44:17.Z,energetic hiphop sleep music spotify,playlist,yt_R96GH9,Chill Indie for Focus,SoundCloud,click,,,tablet,US,en,focus,hiphop,284783,35-44,False
user_0011,Olivia Chen,sess_a775,2025-04-16T17:14:17.Z,best country workout music youtube,youtube_video,sp_NCPGEJ,Awesome Rock for Sleep,Website,like,3570,,mobile,US,en,party,indie,284753,35-44,False
user_0011,Olivia Chen,sess_a775,2025-04-16T17:31:17.Z,new country workout music youtube,youtube_video,sc_D719SS,Epic Indie for Study,YouTube,play,2884,2723,desktop,US,en,,,284770,25-34,False
user_0011,Olivia Chen,sess_a775,2025-04-16T17:45:17.Z,new classical study music ,search,,,Spotify,click,,,mobile,US,en,workout,,284784,18-24,False
user_0011,Olivia Chen,sess_a775,2025-04-16T17:30:17.Z,new jazz study music spotify,search,,,Spotify,click,,,mobile,US,en,,,284769,55+,True
user_0011,Olivia Chen,sess_a775,2025-04-16T17:44:17.Z,best edm sad music youtube,search,,,Spotify,click,,,tablet,US,en,workout,,284783,35-44,False
user_0011,Olivia Chen,sess_a775,2025-04-16T17:25:17.Z,best lofi party music ,song,yt_A5V063,Epic Jazz for Happy,YouTube,view,339,147,desktop,US,en,,classical,284764,55+,True
user_0011,Olivia Chen,sess_a775,2025-04-16T17:45:17.Z,top classical party music ,song,sc_C3ES4J,Epic Pop for Relax,YouTube,like,311,0,desktop,US,en,study,,284784,45-54,False
user_0011,Olivia Chen,sess_a775,2025-04-16T17:42:17.Z,popular hiphop workout music youtube,youtube_video,sc_FHXITK,Chill Classical for Happy,Website,play,120,75,tablet,US,en,,country,284781,35-44,False
user_0011,Olivia Chen,sess_907a,2025-05-19T01:43:34.Z,best rnb relax music ,playlist,yt_HBZO72,Chill Classical for Party,SoundCloud,click,,,desktop,US,en,happy,,46561,18-24,False
user_0011,Olivia Chen,sess_907a,2025-05-19T01:55:34.Z,best rock happy music ,playlist,yt_IVQZ9Z,Chill Jazz for Relax,SoundCloud,click,,,desktop,US,en,,country,46573,45-54,False
user_0011,Olivia Chen,sess_907a,2025-05-19T02:19:34.Z,best rnb happy music spotify,search,,,Spotify,click,,,mobile,US,en,workout,pop,46597,55+,False
user_0011,Olivia Chen,sess_37cb,2024-06-08T22:48:28.Z,best pop happy music spotify,playlist,sp_D5AW7A,Epic Country for Party,Spotify,click,,,mobile,US,en,sad,,-495571,18-24,False
user_0011,Olivia Chen,sess_37cb,2024-06-08T22:52:28.Z,top edm relax music spotify,song,sc_XUVL7Y,Awesome Edm for Sad,Spotify,save,334,55,mobile,US,en,happy,,-495567,18-24,False
user_0011,Olivia Chen,sess_37cb,2024-06-08T22:30:28.Z,relaxing classical study music ,youtube_video,sc_AUEQSQ,Chill Lofi for Relax,YouTube,play,3390,2325,mobile,US,en,sad,,-495589,35-44,False
user_0011,Olivia Chen,sess_37cb,2024-06-08T22:35:28.Z,new classical sad music spotify,song,sc_AC2S0U,Best Jazz for Workout,SoundCloud,skip,198,120,desktop,US,en,,country,-495584,45-54,False
user_0011,Olivia Chen,sess_37cb,2024-06-08T22:34:28.Z,new indie workout music spotify,song,yt_5RGABE,Best Country for Party,Spotify,play,151,17,mobile,US,en,,pop,-495585,25-34,True
user_0011,Olivia Chen,sess_37cb,2024-06-08T22:55:28.Z,best jazz study music youtube,search,,,Spotify,view,,,desktop,US,en,,classical,-495564,35-44,False
user_0011,Olivia Chen,sess_37cb,2024-06-08T22:53:28.Z,top hiphop study music spotify,search,,,Spotify,view,,,mobile,US,en,happy,classical,-495566,55+,False
user_0011,Olivia Chen,sess_37cb,2024-06-08T22:52:28.Z,popular edm happy music youtube,playlist,sp_SWNFQ2,Epic Pop for Sad,YouTube,view,,,mobile,US,en,workout,lofi,-495567,35-44,True
user_0011,Olivia Chen,sess_37cb,2024-06-08T22:52:28.Z,popular indie focus music ,song,sp_WGTCTW,Chill Lofi for Focus,YouTube,share,292,255,mobile,US,en,,,-495567,35-44,True
user_0011,Olivia Chen,sess_37cb,2024-06-08T22:39:28.Z,new edm workout music spotify,youtube_video,sp_TVE1DK,Best Jazz for Sad,Website,like,3456,,mobile,US,en,,,-495580,25-34,False
user_0011,Olivia Chen,sess_37cb,2024-06-08T22:48:28.Z,energetic edm workout music spotify,youtube_video,sc_S1MJAY,Chill Indie for Happy,Website,skip,3006,,desktop,US,en,,rock,-495571,45-54,False
user_0011,Olivia Chen,sess_37cb,2024-06-08T22:20:28.Z,best indie sad music ,search,,,YouTube,click,,,desktop,US,en,relax,hiphop,-495599,55+,False
user_0011,Olivia Chen,sess_37cb,2024-06-08T22:43:28.Z,relaxing classical party music ,song,sc_E6OORJ,Chill Pop for Focus,YouTube,save,150,86,mobile,US,en,,rnb,-495576,45-54,False
user_0011,Olivia Chen,sess_37cb,2024-06-08T22:24:28.Z,energetic edm party music spotify,song,yt_SIRQ05,Chill Hiphop for Sad,Website,view,310,257,mobile,US,en,,lofi,-495595,45-54,False
user_0011,Olivia Chen,sess_37cb,2024-06-08T22:20:28.Z,top lofi happy music youtube,playlist,sp_UG7U04,Best Hiphop for Happy,Website,click,,,mobile,US,en,,,-495599,25-34,False
user_0011,Olivia Chen,sess_37cb,2024-06-08T22:17:28.Z,energetic jazz workout music youtube,youtube_video,yt_HONOUM,Best Country for Focus,Website,view,1228,865,tablet,US,en,,edm,-495602,35-44,True
user_0011,Olivia Chen,sess_37cb,2024-06-08T22:49:28.Z,energetic indie focus music ,youtube_video,yt_913CIE,Best Lofi for Happy,YouTube,play,3324,,mobile,US,en,happy,,-495570,45-54,True
user_0012,Aditya Singh,sess_116e,2024-03-24T05:14:06.Z,relaxing rnb focus music ,song,yt_39L7X8,Epic Hiphop for Party,Spotify,unsave,138,89,mobile,IN,hi,,jazz,10000,45-54,False
user_0012,Aditya Singh,sess_116e,2024-03-24T05:27:06.Z,top indie sad music youtube,search,,,Spotify,view,,,desktop,IN,hi,sad,,10000,45-54,False
user_0012,Aditya Singh,sess_116e,2024-03-24T05:19:06.Z,popular rnb sad music youtube,youtube_video,sp_L7H6M4,Chill Edm for Relax,YouTube,view,1994,,mobile,IN,hi,happy,,10000,18-24,False
user_0012,Aditya Singh,sess_116e,2024-03-24T05:46:06.Z,popular rnb relax music youtube,youtube_video,sc_7ZN9GQ,Awesome Jazz for Study,SoundCloud,view,3559,,mobile,IN,hi,,,10000,35-44,False
user_0012,Aditya Singh,sess_116e,2024-03-24T05:17:06.Z,energetic lofi study music youtube,song,yt_1Z41GB,Awesome Hiphop for Workout,Website,like,265,16,desktop,IN,hi,,hiphop,10000,25-34,False
user_0012,Aditya Singh,sess_116e,2024-03-24T05:37:06.Z,energetic hiphop happy music spotify,playlist,sc_36O31E,Best Indie for Happy,YouTube,view,,,mobile,IN,hi,,,10000,18-24,False
user_0012,Aditya Singh,sess_116e,2024-03-24T05:25:06.Z,popular rock focus music ,playlist,yt_KX9LHH,Epic Rnb for Study,YouTube,view,,,tablet,IN,hi,sleep,,10000,25-34,False
user_0012,Aditya Singh,sess_116e,2024-03-24T05:24:06.Z,best lofi party music youtube,song,sp_MZ9AQA,Epic Country for Sad,Spotify,skip,153,,desktop,IN,hi,,,10000,55+,False
user_0012,Aditya Singh,sess_116e,2024-03-24T05:42:06.Z,best pop sleep music youtube,search,,,Website,view,,,desktop,IN,hi,,,10000,18-24,True
user_0012,Aditya Singh,sess_116e,2024-03-24T05:43:06.Z,new hiphop party music ,youtube_video,yt_ALSW8N,Awesome Rnb for Sleep,Website,play,1582,1053,mobile,IN,hi,relax,hiphop,10000,55+,False
user_0012,Aditya Singh,sess_116e,2024-03-24T05:52:06.Z,best rnb workout music ,playlist,sp_NNVS1T,Awesome Rock for Sleep,YouTube,click,,,mobile,IN,hi,,jazz,10000,55+,False
user_0012,Aditya Singh,sess_116e,2024-03-24T05:51:06.Z,top pop focus music ,song,yt_VQWABK,Epic Indie for Happy,Website,play,224,88,mobile,IN,hi,,hiphop,10000,35-44,False
user_0012,Aditya Singh,sess_116e,2024-03-24T05:27:06.Z,relaxing pop workout music ,song,sp_647BGZ,Awesome Country for Sleep,YouTube,play,138,,mobile,IN,hi,,lofi,10000,18-24,True
user_0012,Aditya Singh,sess_116e,2024-03-24T05:41:06.Z,energetic country focus music spotify,search,,,Website,view,,,desktop,IN,hi,,,10000,25-34,True
user_0012,Aditya Singh,sess_85a3,2024-11-18T15:42:36.Z,top country sleep music youtube,song,sc_0ZTYDV,Epic Jazz for Study,Website,skip,272,32,mobile,IN,hi,relax,lofi,344761,18-24,False
user_0012,Aditya Singh,sess_85a3,2024-11-18T15:19:36.Z,relaxing classical sad music ,song,sc_RASVRC,Chill Country for Sad,Website,play,214,165,desktop,IN,hi,,rock,344738,35-44,True
user_0012,Aditya Singh,sess_85a3,2024-11-18T15:37:36.Z,relaxing lofi workout music youtube,youtube_video,yt_MSHSTU,Awesome Classical for Workout,Spotify,play,980,,desktop,IN,hi,,classical,344756,25-34,False
user_0012,Aditya Singh,sess_85a3,2024-11-18T15:40:36.Z,relaxing lofi study music spotify,song,sc_FM55PQ,Best Lofi for Focus,Spotify,skip,287,168,mobile,IN,hi,focus,,344759,45-54,False
user_0012,Aditya Singh,sess_85a3,2024-11-18T15:21:36.Z,top edm focus music spotify,search,,,YouTube,view,,,desktop,IN,hi,study,,344740,18-24,False
user_0012,Aditya Singh,sess_85a3,2024-11-18T15:22:36.Z,energetic edm happy music spotify,playlist,yt_LC8GTC,Awesome Indie for Workout,SoundCloud,click,,,mobile,IN,hi,focus,,344741,55+,False
user_0012,Aditya Singh,sess_85a3,2024-11-18T15:41:36.Z,new lofi sleep music ,search,,,Spotify,click,,,desktop,IN,hi,sad,edm,344760,45-54,False
user_0012,Aditya Singh,sess_e168,2024-03-17T09:03:27.Z,energetic rnb party music spotify,song,sc_UUOSZC,Awesome Hiphop for Workout,Website,play,153,143,mobile,IN,hi,happy,jazz,-354638,18-24,False
user_0012,Aditya Singh,sess_e168,2024-03-17T09:22:27.Z,popular country focus music youtube,youtube_video,sp_IUV4O0,Chill Pop for Study,YouTube,view,535,,mobile,IN,hi,,pop,-354619,45-54,False
user_0012,Aditya Singh,sess_e168,2024-03-17T09:07:27.Z,popular edm party music ,song,yt_0BL69R,Chill Hiphop for Sleep,Spotify,play,207,34,desktop,IN,hi,study,,-354634,35-44,False
user_0012,Aditya Singh,sess_e168,2024-03-17T08:53:27.Z,energetic country focus music ,song,sc_1QLFXB,Epic Hiphop for Relax,SoundCloud,like,133,71,mobile,IN,hi,study,jazz,-354648,25-34,False
user_0012,Aditya Singh,sess_e168,2024-03-17T08:55:27.Z,new country study music spotify,playlist,sc_NFUIF0,Epic Rock for Sad,Spotify,view,,,desktop,IN,hi,,,-354646,18-24,False
user_0012,Aditya Singh,sess_e168,2024-03-17T08:58:27.Z,energetic jazz happy music youtube,search,,,Website,click,,,mobile,IN,hi,,,-354643,35-44,True
user_0012,Aditya Singh,sess_e168,2024-03-17T08:52:27.Z,energetic country focus music youtube,playlist,sp_RQCCUS,Chill Lofi for Relax,YouTube,view,,,mobile,IN,hi,,,-354649,18-24,False
user_0012,Aditya Singh,sess_e168,2024-03-17T09:22:27.Z,new classical sleep music youtube,song,yt_WLN0EK,Epic Pop for Sad,Website,view,122,102,mobile,IN,hi,,lofi,-354619,25-34,False
user_0012,Aditya Singh,sess_e168,2024-03-17T09:04:27.Z,popular edm workout music spotify,song,yt_RNV05J,Awesome Country for Workout,Website,save,333,,mobile,IN,hi,relax,jazz,-354637,45-54,False
user_0012,Aditya Singh,sess_e168,2024-03-17T08:50:27.Z,energetic country workout music youtube,youtube_video,sp_4RJTUB,Best Pop for Relax,YouTube,play,3217,2923,mobile,IN,hi,,rock,-354651,35-44,False
user_0012,Aditya Singh,sess_e168,2024-03-17T09:10:27.Z,relaxing rnb study music ,youtube_video,sc_8AXEVC,Epic Edm for Relax,SoundCloud,skip,1735,252,desktop,IN,hi,,,-354631,18-24,True
user_0012,Aditya Singh,sess_e168,2024-03-17T09:17:27.Z,new classical party music ,youtube_video,sc_CAMUHD,Awesome Rock for Relax,YouTube,play,1656,1373,mobile,IN,hi,study,,-354624,45-54,True
user_0012,Aditya Singh,sess_e168,2024-03-17T08:44:27.Z,relaxing hiphop happy music youtube,search,,,Website,view,,,mobile,IN,hi,focus,hiphop,-354657,45-54,False
user_0012,Aditya Singh,sess_e168,2024-03-17T08:50:27.Z,relaxing lofi relax music ,youtube_video,sp_NNR4DD,Best Indie for Sleep,SoundCloud,skip,864,398,mobile,IN,hi,focus,hiphop,-354651,18-24,False
user_0012,Aditya Singh,sess_e168,2024-03-17T09:01:27.Z,popular pop focus music spotify,youtube_video,yt_T0LRN6,Chill Lofi for Sad,YouTube,save,2109,28,mobile,IN,hi,,,-354640,25-34,False
